title,authors,abstract,pdf_url,year
Automatically Learning Compact Quality-aware Surrogates for Optimization Problems,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6d0c932802f6953f70eb20931645fa40-Paper.pdf,2020
Can Q-Learning with Graph Networks Learn a Generalizable Branching Heuristic for a SAT Solver?,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6d70cb65d15211726dcce4c0e971e21c-Paper.pdf,2020
Non-reversible Gaussian processes for identifying latent dynamical structure in neural data,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6d79e030371e47e6231337805a7a2685-Paper.pdf,2020
Empirical Likelihood for Contextual Bandits,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6d34d468ac8876333c4d7173b85efed9-Paper.pdf,2020
BoxE: A Box Embedding Model for Knowledge Base Completion,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6dbbe6abe5f14af882ff977fc3f35501-Paper.pdf,2020
The Pitfalls of Simplicity Bias in Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6cfe0e6127fa25df2a0ef2ae1067d915-Paper.pdf,2020
Listening to Sounds of Silence for Speech Denoising,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6d7d394c9d0c886e9247542e06ebb705-Paper.pdf,2020
Federated Bayesian Optimization via Thompson Sampling,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6dfe08eda761bd321f8a9b239f6f4ec3-Paper.pdf,2020
Coherent Hierarchical Multi-Label Classification Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6dd4e10e3296fa63738371ec0d5df818-Paper.pdf,2020
Neural Complexity Measures,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6e17a5fd135fcaf4b49f2860c2474c7c-Paper.pdf,2020
Walsh-Hadamard Variational Inference for Bayesian Deep Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6df182582740607da754e4515b70e32d-Paper.pdf,2020
MultiON: Benchmarking Semantic Map Memory using Multi-Object Navigation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6e01383fd96a17ae51cc3e15447e7533-Paper.pdf,2020
Optimal Iterative Sketching Methods with the Subsampled Randomized Hadamard Transform,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6e69ebbfad976d4637bb4b39de261bf7-Paper.pdf,2020
Provably adaptive reinforcement learning in metric spaces,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6ef1173b096aa200158bfbc8af3ae8e3-Paper.pdf,2020
ShapeFlow: Learnable Deformation Flows Among 3D Shapes,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6f1d0705c91c2145201df18a1a0c7345-Paper.pdf,2020
Self-Supervised Learning by Cross-Modal Audio-Video Clustering,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6f2268bd1d3d3ebaabb04d6b5d099425-Paper.pdf,2020
Optimal Query Complexity of Secure Stochastic Convex Optimization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6f3a770e5af1fd4cadc5f004b81e1040-Paper.pdf,2020
Generalization Bound of Gradient Descent for Non-Convex Metric Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6f5e4e86a87220e5d361ad82f1ebc335-Paper.pdf,2020
Dynamic Submodular Maximization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6fbd841e2e4b2938351a4f9b68f12e6b-Paper.pdf,2020
Inference for Batched Bandits,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6fd86e0ad726b778e37cf270fa0247d7-Paper.pdf,2020
DynaBERT: Dynamic BERT with Adaptive Width and Depth,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6f5216f8d89b086c18298e043bfe48ed-Paper.pdf,2020
GANSpace: Discovering Interpretable GAN Controls,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6fe43269967adbb64ec6149852b5cc3e-Paper.pdf,2020
Limits on Testing Structural Changes in Ising Models,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/70431e77d378d760c3c5456519f06efe-Paper.pdf,2020
Differentiable Expected Hypervolume Improvement for Parallel Multi-Objective Bayesian Optimization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6fec24eac8f18ed793f5eaad3dd7977c-Paper.pdf,2020
Neuron-level Structured Pruning using Polarization Regularizer,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/703957b6dd9e3a7980e040bee50ded65-Paper.pdf,2020
Field-wise Learning for Multi-field Categorical Data,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7078971350bcefbc6ec2779c9b84a9bd-Paper.pdf,2020
Unsupervised Learning of Visual Features by Contrasting Cluster Assignments,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/70feb62b69f16e0238f741fab228fec2-Paper.pdf,2020
Continual Learning in Low-rank Orthogonal Subspaces,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/70d85f35a1fdc0ab701ff78779306407-Paper.pdf,2020
Approximate Cross-Validation with Low-Rank Data in High Dimensions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/6fd9a99a5abed788d9afc9d52d54e91b-Paper.pdf,2020
"Sharpened Generalization Bounds based on Conditional Mutual Information and an Application to Noisy, Iterative Algorithms",N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/712a3c9878efeae8ff06d57432016ceb-Paper.pdf,2020
Information theoretic limits of learning a sparse rule,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/713fd63d76c8a57b16fc433fb4ae718a-Paper.pdf,2020
A game-theoretic analysis of networked system control for common-pool resource management using multi-agent reinforcement learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/71c1806ca28b555c76650f52bb0d2810-Paper.pdf,2020
Unsupervised Semantic Aggregation and Deformable Template Matching for Semi-Supervised Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/71a58e8cb75904f24cde464161c3e766-Paper.pdf,2020
Optimal Best-arm Identification in Linear Bandits,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7212a6567c8a6c513f33b858d868ff80-Paper.pdf,2020
Data Diversification: A Simple Strategy For Neural Machine Translation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7221e5c8ec6b08ef6d3f9ff3ce6eb1d1-Paper.pdf,2020
"What shapes feature representations? Exploring datasets, architectures, and training",N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/71e9c6620d381d60196ebe694840aaaa-Paper.pdf,2020
Interstellar: Searching Recurrent Architecture for  	Knowledge Graph Embedding,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/722caafb4825ef5d8670710fa29087cf-Paper.pdf,2020
Learning Multi-Agent Coordination for Enhancing Target Coverage in Directional Sensor Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7250eb93b3c18cc9daa29cf58af7a004-Paper.pdf,2020
CoSE: Compositional Stroke Embeddings,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/723e8f97fde15f7a8d5ff8d558ea3f16-Paper.pdf,2020
Biological credit assignment through dynamic inversion of feedforward networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7261925973c9bf0a74d85ae968a57e5f-Paper.pdf,2020
Discriminative Sounding Objects Localization via Self-supervised Audiovisual Matching,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7288251b27c8f0e73f4d7f483b06a785-Paper.pdf,2020
Learning Multi-Agent Communication through Structured Attentive Reasoning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/72ab54f9b8c11fae5b923d7f854ef06a-Paper.pdf,2020
Private Identity Testing for High-Dimensional Distributions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/72b32a1f754ba1c09b3695e0cb6cde7f-Paper.pdf,2020
An Efficient Asynchronous Method for Integrating Evolutionary and Gradient-based Policy Search,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/731309c4bb223491a9f67eac5214fb2e-Paper.pdf,2020
On the Optimal Weighted $\ell_2$ Regularization in Overparameterized Linear Regression,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/72e6d3238361fe70f22fb0ac624a7072-Paper.pdf,2020
Simple and Scalable Sparse k-means Clustering via Feature Ranking,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/735ddec196a9ca5745c05bec0eaa4bf9-Paper.pdf,2020
Model-based Adversarial Meta-Reinforcement Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/73634c1dcbe056c1f7dcf5969da406c8-Paper.pdf,2020
Self-supervised learning through the eyes of a child,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7183145a2a3e0ce2b68cd3735186b1d5-Paper.pdf,2020
Graph Policy Network for Transferable Active Learning on Graphs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/73740ea85c4ec25f00f9acbd859f861d-Paper.pdf,2020
Towards a Better Global Loss Landscape of GANs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/738a6457be8432bab553e21b4235dd97-Paper.pdf,2020
BanditPAM: Almost Linear Time k-Medoids Clustering via Multi-Armed Bandits,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/73b817090081cef1bca77232f4532c5d-Paper.pdf,2020
Weighted QMIX: Expanding Monotonic Value Function Factorisation for Deep Multi-Agent Reinforcement Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/73a427badebe0e32caa2e1fc7530b7f3-Paper.pdf,2020
MetaSDF: Meta-Learning Signed Distance Functions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/731c83db8d2ff01bdc000083fd3c3740-Paper.pdf,2020
Evidential Sparsification of Multimodal Latent Spaces in Conditional Variational Autoencoders,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/73f95ee473881dea4afd89c06165fa66-Paper.pdf,2020
An Unbiased Risk Estimator for Learning with Augmented Classes,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/747c1bcceb6109a4ef936bc70cfe67de-Paper.pdf,2020
Learning Deformable Tetrahedral Meshes for 3D Reconstruction,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7137debd45ae4d0ab9aa953017286b20-Paper.pdf,2020
AutoBSS: An Efficient Algorithm for Block Stacking Style Search,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/747d3443e319a22747fbb873e8b2f9f2-Paper.pdf,2020
Stochastic Optimization with Laggard Data Pipelines,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/74dbd1111727a31a2b825d615d80b2e7-Paper.pdf,2020
Pushing the Limits of Narrow Precision Inferencing at Cloud Scale with Microsoft Floating Point,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/747e32ab0fea7fbd2ad9ec03daa3f840-Paper.pdf,2020
Self-supervised Auxiliary Learning with Meta-paths for Heterogeneous Graphs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/74de5f915765ea59816e770a8e686f38-Paper.pdf,2020
GPS-Net: Graph-based Photometric Stereo Network,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7503cfacd12053d309b6bed5c89de212-Paper.pdf,2020
Consistent Structural Relation Learning for Zero-Shot Segmentation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7504adad8bb96320eb3afdd4df6e1f60-Paper.pdf,2020
Truncated Linear Regression in High Dimensions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/751f6b6b02bf39c41025f3bcfd9948ad-Paper.pdf,2020
Model Selection in Contextual Stochastic Bandit Problems,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/751d51528afe5e6f7fe95dece4ed32ba-Paper.pdf,2020
Incorporating Pragmatic Reasoning Communication into Emergent Language,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7520fa31d14f45add6d61e52df5a03ff-Paper.pdf,2020
Deep Subspace Clustering with Data Augmentation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/753a043674f0193523abc1bbce678686-Paper.pdf,2020
Can Graph Neural Networks Count Substructures?,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/75877cb75154206c4e65e76b88a12712-Paper.pdf,2020
A Bayesian Perspective on Training Speed and Model Selection,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/75a7c30fc0063c4952d7eb044a3c0897-Paper.pdf,2020
"UDH: Universal Deep Hiding for Steganography, Watermarking, and Light Field Messaging",N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/73d02e4344f71a0b0d51a925246990e7-Paper.pdf,2020
Doubly Robust Off-Policy Value and Gradient Estimation for Deterministic Policies,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/75df63609809c7a2052fdffe5c00a84e-Paper.pdf,2020
Provably Efficient Neural GTD for Off-Policy Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/75ebb02f92fc30a8040bbd625af999f1-Paper.pdf,2020
On the Modularity of Hypernetworks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/75c58d36157505a600e0695ed0b3a22d-Paper.pdf,2020
An Empirical Process Approach to the Union Bound: Practical Algorithms for Combinatorial and Linear Bandits,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/75800f73fa80f935216b8cfbedf77bfa-Paper.pdf,2020
Learning Discrete Energy-based Models via Auxiliary-variable Local Exploration,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7612936dcc85282c6fa4dd9d4ffe57f1-Paper.pdf,2020
BRP-NAS: Prediction-based NAS using GCNs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/768e78024aa8fdb9b8fe87be86f64745-Paper.pdf,2020
Entropic Optimal Transport between Unbalanced Gaussian Measures has a Closed Form,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/766e428d1e232bbdd58664b41346196c-Paper.pdf,2020
ISTA-NAS: Efficient and Consistent Neural Architecture Search by Sparse Coding,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/76cf99d3614e23eabab16fb27e944bf9-Paper.pdf,2020
Regularizing Black-box Models for Improved Interpretability,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/770f8e448d07586afbf77bb59f698587-Paper.pdf,2020
Semi-Supervised Neural Architecture Search,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/77305c2f862ad1d353f55bf38e5a5183-Paper.pdf,2020
Rel3D: A Minimally Contrastive Benchmark for Grounding Spatial Relations in 3D,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/76dc611d6ebaafc66cc0879c71b5db5c-Paper.pdf,2020
Consistency Regularization for Certified Robustness of Smoothed Classifiers,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/77330e1330ae2b086e5bfcae50d9ffae-Paper.pdf,2020
Robust Multi-Agent Reinforcement Learning with Model Uncertainty,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/774412967f19ea61d448977ad9749078-Paper.pdf,2020
SIRI: Spatial Relation Induced Network For Spatial Description Resolution,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/778609db5dc7e1a8315717a9cdd8fd6f-Paper.pdf,2020
Adaptive Shrinkage Estimation for Streaming Graphs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/780261c4b9a55cd803080619d0cc3e11-Paper.pdf,2020
Trust the Model When It Is Confident: Masked Model-based Actor-Critic,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/77133be2e96a577bd4794928976d2ae2-Paper.pdf,2020
Depth Uncertainty in Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/781877bda0783aac5f1cf765c128b437-Paper.pdf,2020
Deep Shells: Unsupervised Shape Correspondence with Optimal Transport,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/769c3bce651ce5feaa01ce3b75986420-Paper.pdf,2020
Non-Euclidean Universal Approximation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/786ab8c4d7ee758f80d57e65582e609d-Paper.pdf,2020
HM-ANN: Efficient Billion-Point Nearest Neighbor Search on Heterogeneous Memory,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/788d986905533aba051261497ecffcbb-Paper.pdf,2020
FrugalML: How to use ML Prediction APIs more accurately and cheaply,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/789ba2ae4d335e8a2ad283a3f7effced-Paper.pdf,2020
Sharp Representation Theorems for ReLU Networks with Precise Dependence on Depth,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/78f7d96ea21ccae89a7b581295f34135-Paper.pdf,2020
Make One-Shot Video Object Segmentation Efficient Again,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/781397bc0630d47ab531ea850bddcf63-Paper.pdf,2020
Monotone operator equilibrium networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/798d1c2813cbdf8bcdb388db0e32d496-Paper.pdf,2020
Gibbs Sampling with People,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7880d7226e872b776d8b9f23975e2a3d-Paper.pdf,2020
Constraining Variational Inference with Geometric Jensen-Shannon Divergence,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/78719f11fa2df9917de3110133506521-Paper.pdf,2020
Shared Experience Actor-Critic for Multi-Agent Reinforcement Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7967cc8e3ab559e68cc944c44b1cf3e8-Paper.pdf,2020
Non-Stochastic Control with Bandit Feedback,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a1d9028a78f418cb8f01909a348d9b2-Paper.pdf,2020
Generalized Leverage Score Sampling for Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a22c0c0a4515485e31f95fd372050c9-Paper.pdf,2020
An Optimal Elimination Algorithm for Learning a Best Arm,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a43ed4e82d06a1e6b2e88518fb8c2b0-Paper.pdf,2020
Efficient Projection-free Algorithms for Saddle Point Problems,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a53928fa4dd31e82c6ef826f341daec-Paper.pdf,2020
A mathematical model for automatic differentiation in machine learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a674153c63cff1ad7f0e261c369ab2c-Paper.pdf,2020
Unsupervised Text Generation by Learning from Search,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a677bb4477ae2dd371add568dd19e23-Paper.pdf,2020
Learning Compositional Rules via Neural Program Synthesis,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a685d9edd95508471a9d3d6fcace432-Paper.pdf,2020
Incorporating BERT into Parallel Sequence Decoding with Adapters,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a6a74cbe87bc60030a4bd041dd47b78-Paper.pdf,2020
When and How to Lift the Lockdown? Global COVID-19 Scenario Analysis and Policy Assessment using Compartmental Gaussian Processes,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/79a3308b13cd31f096d8a4a34f96b66b-Paper.pdf,2020
Unsupervised Learning of Lagrangian Dynamics from Images for Prediction and Control,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/79f56e5e3e0e999b3c139f225838d41f-Paper.pdf,2020
"SURF: A Simple, Universal, Robust, Fast Distribution Learning Algorithm",N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7ac52e3f2729d1b3f6d2b7e8f6467226-Paper.pdf,2020
Understanding Approximate Fisher Information for Fast Convergence of Natural Gradient Descent in Wide Neural Networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7b41bfa5085806dfa24b8c9de0ce567f-Paper.pdf,2020
Stable and expressive recurrent vision models,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/766d856ef1a6b02f93d894415e6bfa0e-Paper.pdf,2020
General Transportability of Soft Interventions: Completeness Results,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7b497aa1b2a83ec63d1777a88676b0c2-Paper.pdf,2020
Estimating Fluctuations in Neural Representations of Uncertain Environments,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a8b8402b2f0fc78cf726ee484a0a2b7-Paper.pdf,2020
SCOP: Scientific Control for Reliable Neural Network Pruning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7bcdf75ad237b8e02e301f4091fb6bc8-Paper.pdf,2020
Provably Consistent Partial-Label Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7bd28f15a49d5e5848d6ec70e584e625-Paper.pdf,2020
Lipschitz Bounds and Provably Robust Training by Laplacian Smoothing,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7bab7650be60b0738e22c3b8745f937d-Paper.pdf,2020
"Robust, Accurate Stochastic Optimization for Variational Inference",N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7cac11e2f46ed46c339ec3d569853759-Paper.pdf,2020
Discovering conflicting groups in signed networks,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7cc538b1337957dae283c30ad46def38-Paper.pdf,2020
Learning Some Popular Gaussian Graphical Models without Condition Number Bounds,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7cc980b0f894bd0cf05c37c246f215f3-Paper.pdf,2020
Sense and Sensitivity Analysis: Simple Post-Hoc Analysis of Bias Due to Unobserved Confounding,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7d265aa7147bd3913fb84c7963a209d1-Paper.pdf,2020
GAIT-prop: A biologically plausible learning rule derived from backpropagation of error,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7ba0691b7777b6581397456412a41390-Paper.pdf,2020
Mix and Match: An Optimistic Tree-Search Approach for Learning Models from Mixture Distributions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7d3d5bcad324d3edc08e40738e663554-Paper.pdf,2020
Understanding Double Descent Requires A Fine-Grained Bias-Variance Decomposition,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7d420e2b2939762031eed0447a9be19f-Paper.pdf,2020
The Smoothed Possibility of Social Choice,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7e05d6f828574fbc975a896b25bb011e-Paper.pdf,2020
"Discover, Hallucinate, and Adapt: Open Compound Domain Adaptation for Semantic Segmentation",N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7a9a322cbe0d06a98667fdc5160dc6f8-Paper.pdf,2020
VIME: Extending the Success of Self- and Semi-supervised Learning to Tabular Domain,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7d97667a3e056acab9aaf653807b4a03-Paper.pdf,2020
A Decentralized Parallel Algorithm for Training Generative Adversarial Nets,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7e0a0209b929d097bd3e8ef30567a5c1-Paper.pdf,2020
Hybrid Variance-Reduced SGD Algorithms For Minimax Problems with Nonconvex-Linear Function,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7f141cf8e7136ce8701dc6636c2a6fe4-Paper.pdf,2020
Phase retrieval in high dimensions: Statistical and computational phase transitions,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7ec0dbeee45813422897e04ad8424a5e-Paper.pdf,2020
Belief-Dependent Macro-Action Discovery in POMDPs using the Value of Information,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7f2be1b45d278ac18804b79207a24c53-Paper.pdf,2020
Fair Performance Metric Elicitation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7ec2442aa04c157590b2fa1a7d093a33-Paper.pdf,2020
LoCo: Local Contrastive Representation Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7fa215c9efebb3811a7ef58409907899-Paper.pdf,2020
Modeling and Optimization Trade-off in Meta-learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7fc63ff01769c4fa7d9279e97e307829-Paper.pdf,2020
SnapBoost: A Heterogeneous Boosting Machine,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7fd3b80fb1884e2927df46a7139bb8bf-Paper.pdf,2020
On Adaptive Distance Estimation,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/803ef56843860e4a48fc4cdb3065e8ce-Paper.pdf,2020
Stage-wise Conservative Linear Bandits,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/804741413d7fe0e515b19a7ffc7b3027-Paper.pdf,2020
Metric-Free Individual Fairness in Online Learning,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/80b618ebcac7aa97a6dac2ba65cb7e36-Paper.pdf,2020
Fine-Grained Dynamic Head for Object Detection,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7f6caf1f0ba788cd7953d817724c2b6e-Paper.pdf,2020
GreedyFool: Distortion-Aware Sparse Adversarial Attack,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/8169e05e2a0debcb15458f2cc1eff0ea-Paper.pdf,2020
RELATE: Physically Plausible Multi-Object Scene Synthesis Using Structured Latent Spaces,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/806beafe154032a5b818e97b4420ad98-Paper.pdf,2020
Sample-Efficient Optimization in the Latent Space of Deep Generative Models via Weighted Retraining,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/81e3225c6ad49623167a4309eb4b2e75-Paper.pdf,2020
Soft Contrastive Learning for Visual Localization,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/7f2cba89a7116c7c6b0a769572d5fad9-Paper.pdf,2020
RetroXpert: Decompose Retrosynthesis Prediction Like A Chemist,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/819f46e52c25763a55cc642422644317-Paper.pdf,2020
Improved Sample Complexity for Incremental Autonomous Exploration in MDPs,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/81e793dc8317a3dbc3534ed3f242c418-Paper.pdf,2020
VAEM: a Deep Generative Model for Heterogeneous Mixed Type Data,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/8171ac2c5544a5cb54ac0f38bf477af4-Paper.pdf,2020
RD$^2$: Reward Decomposition with Representation Decomposition,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/82039d16dce0aab3913b6a7ac73deff7-Paper.pdf,2020
Fairness constraints can help exact inference in structured prediction,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/8248a99e81e752cb9b41da3fc43fbe7f-Paper.pdf,2020
"TinyTL: Reduce Memory, Not Parameters for Efficient On-Device Learning",N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/81f7acabd411274fcf65ce2070ed568a-Paper.pdf,2020
Self-paced Contrastive Learning with Hybrid Memory for Domain Adaptive Object Re-ID,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/821fa74b50ba3f7cba1e6c53e8fa6845-Paper.pdf,2020
Smooth And Consistent Probabilistic Regression Trees,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/8289889263db4a40463e3f358bb7c7a1-Paper.pdf,2020
Factorized Neural Processes for Neural Processes: K-Shot Prediction of Neural Responses,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/82e9e7a12665240d13d0b928be28f230-Paper.pdf,2020
Winning the Lottery with Continuous Sparsification,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/83004190b1793d7aa15f8d0d49a13eba-Paper.pdf,2020
Joints in Random Forests,N/A,N/A,https://papers.nips.cc/paper_files/paper/2020/file/8396b14c5dff55d13eea57487bf8ed26-Paper.pdf,2020
